"","MVIR1HS101D0PBMC1RSQ1","MVIR1HS107D0PBMC1RSQ1","MVIR1HS109D0PBMC1RSQ1","MVIR1HS10D0PBMC1RSQ4","MVIR1HS111D0PBMC1RSQ1","MVIR1HS127D0PBMC1RSQ1","MVIR1HS130D0PBMC1RSQ1","MVIR1HS131D0PBMC1RSQ1","MVIR1HS143D0PBMC1RSQ1","MVIR1HS148D0PBMC1RSQ1","MVIR1HS149D0PBMC1RSQ1","MVIR1HS150D0PBMC1RSQ1","MVIR1HS151D0PBMC1RSQ1","MVIR1HS152D0PBMC1RSQ1","MVIR1HS154D0PBMC1RSQ1","MVIR1HS156D0PBMC1RSQ1","MVIR1HS157D0PBMC1RSQ1","MVIR1HS158D0PBMC1RSQ1","MVIR1HS161D0PBMC1RSQ1","MVIR1HS162D0PBMC1RSQ1","MVIR1HS165D0PBMC1RSQ1","MVIR1HS16D0PBMC1RSQ2","MVIR1HS170D0PBMC1RSQ1","MVIR1HS172D0PBMC1RSQ1","MVIR1HS175D0PBMC1RSQ1","MVIR1HS176D0PBMC1RSQ1","MVIR1HS185D0PBMC1RSQ1","MVIR1HS186D0PBMC1RSQ1","MVIR1HS187D0PBMC1RSQ1","MVIR1HS188D0PBMC1RSQ1","MVIR1HS191D0PBMC1RSQ1","MVIR1HS193D0PBMC1RSQ1","MVIR1HS194D0PBMC1RSQ1","MVIR1HS195D0PBMC1RSQ1","MVIR1HS196D0PBMC1RSQ1","MVIR1HS197D0PBMC1RSQ1","MVIR1HS199D0PBMC1RSQ1","MVIR1HS1D0PBMC1RSQ2","MVIR1HS200D0PBMC1RSQ1","MVIR1HS203D0PBMC1RSQ1","MVIR1HS204D0PBMC1RSQ1","MVIR1HS206D0PBMC1RSQ1","MVIR1HS207D0PBMC1RSQ1","MVIR1HS209D0PBMC1RSQ1","MVIR1HS211D0PBMC1RSQ1","MVIR1HS21D0PBMC1RSQ4","MVIR1HS224D0PBMC1RSQ1","MVIR1HS232D0PBMC1RSQ1","MVIR1HS233D0PBMC1RSQ1","MVIR1HS237D0PBMC1RSQ1","MVIR1HS23D0PBMC1RSQ1","MVIR1HS250D0PBMC1RSQ1","MVIR1HS253D0PBMC1RSQ1","MVIR1HS254D0PBMC1RSQ1","MVIR1HS256D0PBMC1RSQ1","MVIR1HS262D0PBMC1RSQ1","MVIR1HS265D0PBMC1RSQ1","MVIR1HS271D0PBMC1RSQ1","MVIR1HS283D0PBMC1RSQ1","MVIR1HS287D0PBMC1RSQ1","MVIR1HS288D0PBMC1RSQ1","MVIR1HS290D0PBMC1RSQ1","MVIR1HS292D0PBMC1RSQ1","MVIR1HS293D0PBMC1RSQ1","MVIR1HS294D0PBMC1RSQ1","MVIR1HS296D0PBMC1RSQ1","MVIR1HS304D0PBMC1RSQ1","MVIR1HS306D0PBMC1RSQ1","MVIR1HS313D0PBMC1RSQ1","MVIR1HS314D0PBMC1RSQ1","MVIR1HS315D0PBMC1RSQ1","MVIR1HS316D0PBMC1RSQ1","MVIR1HS317D0PBMC1RSQ1","MVIR1HS318D0PBMC1RSQ1","MVIR1HS31D0PBMC1RSQ1","MVIR1HS324D0PBMC1RSQ1","MVIR1HS326D0PBMC1RSQ1","MVIR1HS327D0PBMC1RSQ1","MVIR1HS328D0PBMC1RSQ1","MVIR1HS331D0PBMC1RSQ1","MVIR1HS340D0PBMC1RSQ1","MVIR1HS342D0PBMC1RSQ1","MVIR1HS343D0PBMC1RSQ1","MVIR1HS344D0PBMC1RSQ1","MVIR1HS345D0PBMC1RSQ1","MVIR1HS353D0PBMC1RSQ1","MVIR1HS38D0PBMC1RSQ4","MVIR1HS419D0PBMC1RSQ1","MVIR1HS43D0PBMC1RSQ1","MVIR1HS44D0PBMC1RSQ1","MVIR1HS450D0PBMC1RSQ1","MVIR1HS45D0PBMC1RSQ1","MVIR1HS47D0PBMC1RSQ1","MVIR1HS51D0PBMC1RSQ1","MVIR1HS52D0PBMC1RSQ1","MVIR1HS53D0PBMC1RSQ1","MVIR1HS57D0PBMC1RSQ1","MVIR1HS59D0PBMC1RSQ1","MVIR1HS60D0PBMC1RSQ1","MVIR1HS62D0PBMC1RSQ1","MVIR1HS64D0PBMC1RSQ1","MVIR1HS65D0PBMC1RSQ1","MVIR1HS66D0PBMC1RSQ1","MVIR1HS72D0PBMC1RSQ1","MVIR1HS76D0PBMC1RSQ1","MVIR1HS77D0PBMC1RSQ1","MVIR1HS78D0PBMC1RSQ1","MVIR1HS92D0PBMC1RSQ1","MVIR1HS93D0PBMC1RSQ1","MVIR1HS94D0PBMC1RSQ1","MVIR1HS95D0PBMC1RSQ1","MVIR1HS9D0PBMC1RSQ2"
"ENSG00000233093",7.071522019,7.435343564,7.600236394,7.942214721,7.645065423,7.89589591,6.36388,7.827859111,6.378848401,5.234901474,7.744225843,7.627711646,7.473196266,7.548101653,6.314885003,7.897733111,8.449523174,7.191363048,7.111052354,7.369851601,7.887573215,5.949693389,7.883177492,7.438530764,7.301736296,7.235100194,8.191996564,7.577091031,8.660603474,6.889434243,7.651964362,7.596190449,8.424602577,8.849525641,7.784461412,6.71338089,8.389152156,7.999839291,8.311442301,7.558085375,6.95443206,7.496799272,7.525373659,7.392280809,7.731035301,7.67643167,7.628622548,8.073878233,7.867775237,8.038281382,8.399240524,7.453257236,7.666074064,7.842511599,8.078381693,8.239946713,8.4525472,7.279993936,7.565779717,7.752474654,8.059075297,7.899155328,8.070223935,8.357889902,7.189427815,7.286354791,7.474280023,8.396445833,8.21633398,7.693530097,6.975842676,7.484164521,7.760687672,8.401436457,7.817466506,7.375121701,7.247873526,8.007185145,6.982368442,7.174370786,7.812787639,6.328151579,7.27046778,6.867283884,8.562957648,9.213473896,9.129765145,7.625636421,7.391470206,7.296959225,7.43047747,7.242111197,6.386322526,5.664925055,7.083154843,6.333117637,7.059572467,6.398095258,6.456116499,6.529615302,6.39660659,6.356031452,6.544621751,7.767547456,7.257378636,8.07995133,6.86940442,7.549759169,7.370497078,7.366846959,7.484297177,7.800701346
"ENSG00000127125",9.949249424,10.52541934,10.8447347,11.29904391,10.70502244,11.43001222,9.407676091,10.27549751,10.02942877,8.991906469,9.454204975,10.84639869,10.95113005,11.46044265,10.11075179,11.04960368,11.14365131,10.56396775,9.734099919,10.92327512,11.28687635,12.02900101,10.93817665,11.0347654,11.04213243,11.21446369,11.17295312,10.88507689,11.63636471,11.11885459,11.05906421,11.08832018,10.85263455,11.05819858,11.27144178,11.1686804,10.82077003,10.91675831,10.94298168,10.9480297,11.56021012,11.22944317,11.06830568,11.57508542,10.85426104,11.0965568,10.87929847,12.05250701,10.97743995,11.18784223,11.04912546,11.24952447,11.41690374,11.25024038,11.22067325,10.94747077,11.08121917,11.48917022,11.62617784,11.55689887,11.25291707,11.40496464,11.10768474,11.20763837,11.12082438,11.40795907,11.32045388,11.18052141,11.02725445,11.15558911,11.06430206,10.94167179,10.80950901,11.31332976,8.846103705,11.16533266,11.52725371,11.26601568,11.3630163,11.11123233,11.62304763,11.38033195,10.96984515,11.52931199,11.34401681,11.17992752,10.61320439,11.1830164,9.725941529,9.313012747,11.00672325,9.940235254,9.399875969,9.630440115,10.10791487,9.345610855,9.176983577,9.637295184,10.13458046,9.580130461,9.23193789,10.59222427,9.150720929,9.80874665,10.2948285,10.76268464,10.77126924,10.7436486,10.72178168,10.17219608,11.04196965,10.96198732
"ENSG00000184232",9.410053488,10.14279383,10.27612174,9.760675688,9.773897288,10.72289066,8.663571681,9.418999746,10.83546117,10.03169704,9.710421261,9.835227699,11.03388444,11.41438106,10.44435722,11.14648785,11.07824395,10.92296161,9.980334122,10.24932372,11.20961086,8.429687034,10.48685618,10.94239468,10.36230688,11.2132569,11.00902365,10.10815049,10.73429801,9.712683152,10.2808002,10.45546942,10.38398135,10.73022564,11.30935386,10.09999264,11.3194935,10.11506103,10.82770566,9.818958934,10.11575191,11.22266891,10.74665357,9.985791035,10.12282961,10.55350925,10.71075248,10.98892319,10.36527927,10.43218588,10.69106105,10.84465384,11.7800583,11.52742279,10.2657672,10.35434598,10.97282658,10.29983152,10.59273049,11.26365835,10.91194354,10.2780297,10.85492275,11.37217659,10.81511673,11.71914131,10.78187834,11.34700486,10.69845524,11.02099225,10.5472062,10.11214186,10.16492056,11.74306432,9.925247417,11.67821639,11.01471773,10.68244352,11.41274819,10.81129376,10.82567923,11.12589498,10.40308383,11.06929131,9.8139323,10.55494841,9.768677156,11.27817594,9.550195581,8.41428673,10.49219855,10.27503416,9.385024449,9.75409447,9.582127945,9.703804658,8.806795609,9.674538726,10.4454386,9.175966253,9.756920698,10.5957768,9.856822119,9.095210124,9.99847956,10.89303375,10.08481878,10.4908344,10.10303547,9.485172098,10.68365945,9.958000873
"ENSG00000204116",8.815604108,7.915892769,7.984650804,7.228400349,8.425265728,7.305043248,8.522393821,8.375571589,7.594335337,7.63214914,8.490043167,7.337742881,7.342756001,6.513569904,7.325828175,6.33471126,7.176518028,6.868857618,8.276466782,6.508091794,6.532333151,6.624776685,7.243690451,6.825188722,7.28440238,7.200826362,6.959542662,7.431862638,7.022274311,6.396496836,7.256894977,6.886514746,7.526492479,7.19218584,7.257446795,6.03110263,7.826487258,6.935989875,7.599451887,6.873257912,6.13194838,6.89376454,7.705528077,6.661930509,7.177583331,6.947256966,6.705415867,6.306563279,7.692919203,6.750560955,6.872708175,6.883060007,6.403881189,6.967690947,7.436234248,7.503079769,7.178787612,6.749156507,6.460701763,6.484702539,7.058830384,6.55964793,7.044904603,6.943987671,7.0458383,6.908759191,6.91807721,7.067105754,7.132226661,7.434368261,7.510615475,7.65293107,7.338334317,7.577921756,8.508166269,7.066919359,6.825332359,7.26664938,6.943191731,6.702427247,6.552586146,7.267559125,6.963252808,6.669027652,6.701807159,7.279517359,7.031634501,6.329180414,8.694046258,8.74528534,6.73333037,7.686275479,7.853353935,7.908038909,8.649507924,8.659093779,8.939393725,7.657968968,8.074156936,8.500521291,8.81845854,7.596292229,8.978598307,8.299974815,7.959754832,6.714629124,7.041310968,6.887917855,8.296592419,8.292090724,7.876647914,7.1163911
"ENSG00000185115",9.563019042,10.56894185,10.31391016,10.1000628,10.32736359,10.92748422,9.441108897,9.792237379,9.017481398,10.39422392,9.98891154,10.82738943,10.45303344,10.20929975,9.14603956,9.880093863,11.31145274,10.66290034,9.841864771,9.959323836,10.21754175,9.231975628,10.83388801,10.3900893,10.67610269,11.2816329,9.824752729,10.61118598,10.53397202,10.13536171,10.54986086,10.73348678,11.13756116,11.54186701,10.91092412,8.834471396,11.76323822,9.673631594,11.38004881,10.61342803,9.487736893,11.01633858,10.6810401,10.39621258,10.63025139,10.20877281,10.87858819,10.87652658,11.36176476,10.26798041,10.20529978,10.61472918,9.989539699,10.27019066,11.39317331,10.75333795,11.19969764,10.20092751,10.31167808,10.21854158,10.77946314,9.426052221,11.36825219,10.92299168,10.07011014,10.14095758,10.4133379,10.7522538,11.26641625,11.05992096,10.59847358,11.05960005,10.99450385,11.27917869,9.558551957,10.90447637,10.38155872,10.77607686,10.44930191,9.850979381,9.826208699,10.41609121,10.47864555,9.972926902,11.02437174,10.69187305,8.940117925,10.09961568,9.672153356,9.675086773,10.07813897,9.23926596,8.419733131,9.024829097,9.563978228,8.816017606,9.374847358,8.834069422,9.206502636,9.134775272,9.196123929,9.730678048,9.427180773,9.531746563,10.03167176,10.23642162,9.302206233,9.785849525,10.36623946,9.558330114,10.38246316,9.984503907
"ENSG00000027075",12.86962664,11.98150707,12.15141317,11.02849856,12.05932052,12.19818117,12.11434727,12.86876427,11.00814497,12.33131965,12.45511337,12.03976199,11.00226416,10.44080999,10.8821536,10.79701465,11.79605086,11.6248772,12.03627506,10.78248795,11.07837842,9.18578675,12.23924042,11.41352796,12.13371818,11.63068934,10.31450513,12.33100695,12.10975882,11.00717458,11.7909664,11.29294874,12.36049114,11.37950471,11.18886213,10.51808269,12.15116325,10.72124099,12.2116983,11.89599936,10.39305059,11.73545078,11.74527626,11.22611252,11.61295322,11.12158027,11.65797602,11.23233737,11.95179979,11.09434462,11.85712195,11.21933198,10.34726292,10.85232056,12.17589561,12.32318994,11.69674127,11.01814346,11.24003235,11.19340793,11.53106087,10.56350723,12.02956767,11.14367372,10.98893456,10.95733811,10.66607665,10.61714509,11.43155519,11.86311551,12.08486317,12.64135301,12.21897964,11.28013833,10.78339163,11.48071929,11.20549454,10.88471668,10.98094681,10.45059325,10.41952409,9.907503352,11.85409761,10.78355885,11.14082997,11.65281026,11.29185219,10.77577323,12.20279367,12.94540381,11.22759396,12.12131397,11.06818499,11.75755206,12.24908285,11.94688958,12.51869328,11.13169516,11.63263292,11.63624155,12.59053127,11.12586281,12.33812622,11.92221929,11.82132193,11.24718296,10.61656674,10.91815073,12.32137336,11.85640399,11.63050824,10.69969323
"ENSG00000254087",12.47097054,13.17537318,12.9898447,13.57064706,12.47300378,13.2049021,13.77583154,13.02038598,13.91733522,12.80117957,13.07293974,13.28809034,13.28916315,13.46758594,13.12964867,13.3896743,13.65724044,14.00471536,13.02542451,14.66095604,14.21498104,15.11509551,13.14641361,13.71129509,12.98677,13.92961456,14.82452559,13.0935957,14.01407707,14.04950173,13.47539123,13.92409838,12.43480797,12.77045065,13.31110683,14.87130118,12.85879832,12.21371784,12.81790124,14.19105908,14.92971986,13.18066023,12.61634867,14.76621422,14.60565461,13.30392197,13.53641479,14.22193455,13.08553603,13.16071639,13.27668596,13.13572252,13.81797517,13.54916589,13.32528143,13.53232325,12.97419263,14.21545831,14.16810137,14.22192361,13.56794595,15.14049907,13.30765557,13.70103859,13.40923455,14.05276975,13.46717169,13.54921723,13.86632844,13.90064242,13.68657465,13.34145697,13.10433628,13.76674893,13.07867137,13.54161263,14.77493488,13.26550154,12.96045354,13.81037715,14.72916778,12.31947258,13.35427654,13.67906493,14.13671351,12.91624088,11.66158165,13.7896776,12.46727226,12.42216421,12.79652424,12.89020694,12.57389778,13.94664104,12.88404275,13.51742364,12.92862483,13.18277581,13.42785639,12.75461631,12.65218771,13.9365411,13.02389507,12.53863493,12.51970387,13.0541433,13.09363379,13.05043061,12.37111029,12.76376074,13.42040395,12.29111667
"ENSG00000166595",9.685125415,9.770054289,10.15641509,10.33376387,10.28184378,10.7660922,8.730753064,9.703027925,9.321024949,9.156624261,9.133707598,10.79140731,10.44968675,11.06876727,9.629378072,10.76360366,10.38723825,10.63505232,9.124196953,10.51928111,10.55436429,10.23075355,10.57967802,10.80257954,10.78033296,11.00121074,10.8286176,10.37140088,11.01419699,10.66021791,10.54663852,10.59197887,10.45774909,11.16664697,11.1333254,10.07919991,10.64212031,10.92549795,10.96041716,10.05047278,10.74884517,10.89108048,11.14285073,10.60848969,10.4339127,10.29934243,10.62271002,10.99918439,10.32433454,10.67550442,10.31644087,11.26142665,11.31548412,10.88927769,10.91004939,10.69254388,10.85206607,10.79607419,10.83678512,10.82602655,11.02506241,10.51394709,10.93034793,11.20495444,11.00497171,11.11748891,11.08353486,10.85390821,11.07988999,10.86109427,10.35553208,10.66347341,10.28964352,11.19569095,9.332817293,11.33979942,10.54789625,11.27695923,11.06371174,10.60649149,10.85803078,10.67223329,10.26854134,11.31206954,10.38789158,11.24101665,10.71300019,10.27760675,9.442858901,9.336786393,10.11971546,9.345121594,9.043882227,8.989997254,9.332582982,8.899771312,9.087107997,9.228273018,9.615469984,8.852699322,8.75743344,9.582792145,8.882610688,9.783499397,10.05768505,10.72485523,9.912061221,10.32180155,10.27728636,9.388144515,10.3148116,11.06481595
"ENSG00000183386",8.494124165,9.916866009,9.687073299,10.23400026,8.88631053,9.087068728,8.848747794,8.721718213,9.303351244,8.729015686,8.708691184,9.88516558,9.644879186,10.62084177,10.38989156,10.00863733,9.846493064,10.41251437,9.563176463,10.33790127,11.25975432,11.73960503,9.379756655,9.527863484,9.845316254,9.435353087,10.57948893,9.738744557,9.764649248,9.31321245,9.655324501,9.867055666,9.543249806,10.22864265,9.341928975,11.06683939,9.848425053,10.65069915,9.02841418,11.0560314,10.06343773,10.04508787,8.254007271,10.40687309,10.36703377,10.71815086,9.817434103,10.69904291,9.16719887,10.21759543,11.03759174,9.992616492,9.857301325,10.15971709,9.738067293,9.942274088,9.34454099,11.24237183,10.41558074,10.50032091,9.786198074,9.887832924,9.625574805,10.04761681,9.208869229,9.419902989,9.567851083,9.728074957,9.478009801,10.24044127,9.336847249,9.968029335,8.814309539,10.19157082,10.07860628,10.38748657,10.29116766,9.740098528,10.0039352,10.18599844,9.966051296,10.20278879,10.36441604,9.987366465,11.16358128,9.819224743,8.631818626,10.28706552,9.106153924,9.127107108,10.50607534,10.27260352,8.773474223,8.255005778,9.540035249,8.899771312,8.973279453,9.325279396,10.06105778,8.548650663,9.021679732,9.828076113,8.510878534,9.857948748,9.350037562,9.505329063,10.30697452,9.964927003,9.381241308,8.881174061,9.204062767,9.965277529
"ENSG00000106976",7.891928715,7.843349311,7.150259148,8.434927664,7.293637455,7.110951094,8.13830625,7.050273814,7.887076372,8.532221425,8.796002731,7.100716184,7.974024863,9.028266531,7.608566574,9.787536235,7.443063515,7.028333744,8.035800543,7.324805922,8.233083403,6.449472184,9.217540153,7.525684178,8.056381551,6.61340373,8.234720326,6.700753264,7.470309738,7.007865894,7.493905437,8.336051438,7.847909944,7.88091539,7.493935197,7.965932993,8.439231668,7.980375938,7.647264676,8.124266585,7.554988771,8.105325994,6.796309498,7.144076856,7.458186873,7.707145346,7.614528616,7.960469411,7.92009953,9.732873978,9.60775552,7.985044256,7.144650247,7.504600983,7.264525898,6.842125742,7.964762158,7.622034088,7.284460111,8.678092975,6.720146399,8.334018217,7.936333812,7.916279839,8.182641992,7.293744469,8.254123643,8.310336473,7.219559671,7.582481084,7.350752492,7.398373959,7.236827336,7.419459859,7.338449884,7.110719957,7.107326698,7.622098141,8.030912246,7.629603497,7.72789308,8.426422732,7.906693927,8.149067784,8.853603562,7.738688033,6.821740385,8.418341965,8.065887451,7.210223135,8.835805815,9.388520262,8.108153649,7.044225544,7.336783415,7.977077482,7.785197922,8.17721084,9.130689518,8.733242182,7.821038522,7.697633841,7.747645856,9.387110996,7.581554005,7.319969961,7.640686834,7.485061082,7.004296104,8.13509278,7.077281795,6.956065924
"ENSG00000051825",10.59810619,9.797576879,9.582443187,9.168375139,9.783440201,8.855372291,10.2662903,10.15431238,9.610849764,10.26536063,10.01627008,9.459915586,9.041699463,8.677775525,9.682208939,9.043761388,8.673181106,8.99535988,10.3507469,8.874509073,8.304860441,7.457375445,9.693615567,8.817070398,9.602795639,8.929422393,7.628438801,9.651123692,8.624645748,8.408506861,9.33429579,9.057631304,9.673000898,8.765592041,8.642496866,9.010322421,8.81191214,9.685460952,9.245406863,9.206899375,8.237324484,9.137922125,9.301820308,8.480712883,8.847496285,9.257522419,9.051127826,8.630125236,9.386019774,9.277236995,8.867184885,8.779292457,8.625307056,8.508141317,9.045145963,9.218861139,8.934799818,8.758457111,8.615720297,8.584689692,8.706665441,8.606411576,8.698304139,8.482736706,9.076023051,8.312024371,8.649777178,8.373994305,8.724076616,8.779570222,9.525319957,9.311579093,9.855014736,8.556830467,10.58660928,8.59443247,8.084552739,8.842005881,8.755706204,9.345122996,8.228718632,9.882471419,9.702836465,8.604641713,8.846759918,9.281759082,10.17833342,8.829781139,10.43740301,10.45255573,9.158642496,10.12948966,10.37286474,10.16937756,10.3306119,10.05429208,10.56898778,9.976362204,9.828246532,10.17885883,10.47754298,9.542258486,10.36193455,10.26888804,10.20543371,9.186870415,9.66873313,9.440876934,10.16806075,9.818563866,9.525617762,9.616516196
"ENSG00000169641",9.438134155,8.945862024,9.004722959,8.851635699,8.951522192,8.471816494,9.922390585,9.484772448,9.886145474,10.27431966,10.30208481,8.85981444,8.7394285,7.861455407,9.063601034,8.595847248,9.065211983,9.202624735,9.671193623,8.586675486,8.599958816,9.626763117,9.004969916,8.856423507,8.741563109,8.555049699,8.558914099,9.127728031,8.468013701,7.828602071,8.665573548,8.671481806,8.371640387,8.142476171,8.255970073,9.043033029,8.376348793,9.587980463,8.708199143,8.618214021,7.954993964,8.278020117,8.696247149,7.571405361,8.530902438,9.10911511,8.527351787,7.293831447,8.811710988,8.109316783,8.005758493,8.271935994,8.33459857,8.566523172,8.270659632,8.907184606,8.599141928,7.954476859,8.246039166,7.670205127,7.999521045,8.325872509,8.161211406,7.938515024,7.896239025,7.966618297,8.050654418,8.17362753,8.689993965,8.520480114,9.09949604,8.770047774,8.756323583,8.588462934,10.43160649,8.599218457,7.758205924,8.033784662,7.845578075,8.185639137,7.997307957,10.36207664,8.506349086,8.005292241,7.803261656,7.953901441,9.710646535,8.438100864,9.493398335,9.928970533,8.577200847,9.374956844,9.339523711,9.365570933,9.468643008,9.857639525,9.857608061,9.756609368,9.586048001,9.487220361,9.797534629,9.494020659,10.05162587,9.387110996,9.263071636,8.865378267,9.143060036,8.99912482,8.879823641,9.360403917,8.98449697,9.225448438
"ENSG00000135144",6.939298447,7.708179932,7.568100938,5.814180963,8.262198898,8.085592371,7.655176312,7.192584118,6.62397289,6.335018707,7.810047212,7.70367177,8.265091546,7.166773498,7.793326323,7.30575467,8.176857452,8.155433272,8.149439457,8.859541249,6.615807397,6.106026719,7.487702878,7.052755228,7.797927864,7.692393001,7.39025462,6.913742374,7.013700525,7.6896628,7.787769305,8.038775308,8.744594894,8.944120991,8.949277298,5.234901474,9.062667721,8.037962519,8.202936165,7.101454489,6.13194838,7.855129935,7.655005236,7.425713707,7.797947793,7.623632954,7.994991905,8.053937717,7.194863233,7.68727861,7.986271039,8.124541667,7.660873555,7.696065536,7.407533794,6.929959011,8.103613162,7.924645519,7.845186198,7.012420398,8.143870081,6.929840861,7.987183929,7.964731605,8.110212261,7.351384524,8.33742628,8.113598935,7.769218963,8.713716337,7.607364698,7.856378532,8.670209531,7.382333742,8.238579466,8.357494036,7.383692176,8.639038274,8.22859245,8.032018215,7.478315107,9.960289408,6.354802097,7.273071236,7.201955233,8.711089828,7.408917901,6.937812821,7.984255838,7.249501671,8.002956097,6.584437097,7.433480481,7.518103913,7.586503831,7.643501534,8.047045469,7.275204164,7.109715938,7.465236464,7.550268132,7.043856462,7.926103033,8.756055521,7.967788825,8.280889157,7.984764387,8.110503139,7.968368225,7.855602854,8.439746168,8.673585357
"ENSG00000133424",7.174540723,7.489296814,6.512404081,6.679545229,7.272239754,6.366733969,7.818205757,7.236648545,6.316400302,8.230680985,7.8522258,7.019888978,7.445311571,6.459958407,7.730199145,6.691407929,7.322974117,6.924415628,9.168038849,6.553111938,6.487938688,6.2359386,6.465859777,6.614860535,6.875227906,7.179807748,7.490728085,6.503601388,5.513668513,7.073731634,6.578546527,7.646192941,7.049130641,7.521363662,7.58880256,5.234901474,7.918864423,6.610372351,7.080689401,6.246046358,5.874232766,7.036522821,7.479197316,6.09337751,6.527086482,6.791063942,6.547139496,6.426621384,6.904044402,7.141123401,6.553935175,7.376464569,6.744869264,6.858018477,6.782030577,6.452951561,6.881810199,6.65706551,6.016923484,6.311838577,6.927842218,6.492298866,6.629704208,6.726108643,7.2787056,6.836176813,7.151266682,6.72175051,6.621337918,6.911096037,6.851449062,7.376018408,7.226219429,6.711030238,6.968681737,7.321579666,6.765952286,7.461389621,7.177915623,7.245128241,6.351047216,7.675664463,6.21059744,6.324455139,6.226044634,6.659644378,6.564671451,6.835052943,7.996216699,6.992921764,6.93789723,6.177921436,8.013112252,7.230134077,7.673176372,9.096969759,8.052004783,8.338400349,6.980617,7.745501063,7.514229367,7.766157392,8.905784423,9.027784108,7.846434429,7.384438954,7.326582714,7.330424316,6.939527621,7.852469233,7.581302768,7.445601414
"ENSG00000231607",9.172123828,8.394604911,8.258886326,8.104751863,8.81563424,7.279968641,9.76313859,9.158960459,9.737353419,7.940866024,9.24612399,7.836468893,8.446058589,7.462705999,8.688951824,8.16749239,7.488175753,7.69228138,9.944048144,8.114511262,7.999226085,9.330754715,7.737334783,7.9614354,8.169487407,8.17781946,8.686642958,7.731987806,7.505875569,7.792095958,8.019786612,7.984149957,7.553454468,8.079562035,8.107578925,8.809294722,7.446391994,8.518366896,7.487816152,7.912599717,8.539926528,7.837018199,8.030501643,8.089322024,8.240771448,7.717230018,7.848128647,8.043858846,7.470101223,8.257014366,7.642279666,8.354739494,8.366208433,7.974770856,7.841161362,7.739116028,7.712240306,8.38638395,7.727260189,8.209844372,8.116176035,8.572531387,7.9289138,7.889113785,8.366978813,7.663565651,7.78395747,7.588941041,8.07681956,7.842159611,7.767173023,7.531746333,7.61850471,7.905026075,9.841966512,7.85016312,8.056861863,8.334682526,7.922732737,8.133336202,8.134215258,7.96810924,7.928574184,7.917922119,8.62844833,8.089308201,8.665018858,7.911288131,9.062097712,9.079162401,7.974995803,9.133043966,9.986083216,9.843414516,9.334727638,9.958676084,9.233909048,9.747193765,9.876859301,9.940535957,9.628713641,8.547668299,9.54585152,9.26574035,8.848004728,7.962315646,8.531413579,8.276073231,8.366450384,9.142031804,8.503252135,8.152856414
"ENSG00000125534",11.48851263,10.32154587,11.05912938,11.1739557,11.45892713,11.81152201,10.50045712,10.20972289,10.02942877,11.48329229,11.76268863,11.83799197,12.24405904,11.97882382,10.5023497,12.55831371,11.42587624,10.80129589,11.17846874,10.68880096,10.8582531,8.347425641,12.34800315,11.06150016,11.78234586,11.78484594,11.02308607,11.43528058,11.60109653,12.2272457,10.92531258,11.65492028,11.47736451,11.7578724,11.59128113,10.75923822,11.55509683,11.05857384,11.6452369,11.68561324,12.06370038,11.41358465,11.51758472,11.15994201,11.23776238,11.10401654,11.14093838,11.47126171,10.96067087,13.14750526,12.33705349,11.44743814,11.22053873,11.47474457,12.028198,11.96235755,10.87424285,11.78843888,11.84005879,11.3626893,11.38485987,11.77950706,12.44334384,12.65577421,11.06739385,10.93857881,10.72289547,12.05901019,11.9445217,11.55585964,10.50724819,11.77172382,11.01414856,12.53548167,12.31574557,11.80393174,10.49320548,11.34483741,11.33620393,12.07433626,10.27155516,10.36884648,10.59230752,10.84943072,11.55321458,11.74338598,10.61741587,10.3011382,11.06590491,11.28379505,10.83515647,11.74572655,10.72136098,11.16487134,10.54392035,9.291680927,10.68463512,10.79191502,11.13308147,10.50804489,10.80331459,10.46757406,10.24367404,10.9698169,10.89322958,11.35014053,10.8410481,11.07484563,10.80016113,10.43254011,10.99308155,11.32139566
"ENSG00000169313",8.477432423,7.947641111,7.868147457,9.027349809,7.940759117,7.838898977,8.563363839,7.626564,7.72537564,8.675520642,9.487216084,7.337742881,7.527258459,7.887440428,7.730199145,9.113724155,7.515607599,7.100838056,7.775902932,7.718070077,9.039501753,7.23676805,8.224593773,8.009506176,7.917018055,8.392069117,7.903748111,8.038862991,7.798851834,7.519735929,7.31432333,7.724207152,7.68066054,9.316124612,7.402314235,7.712337856,7.42936698,6.935989875,7.839590217,8.322435041,8.52512959,7.587528277,7.330050785,8.418165252,7.810944227,8.122877344,8.078165157,9.510904085,8.207854906,8.998834326,8.117251956,7.762471033,8.26915916,8.19823886,8.634875498,8.411023581,7.401334195,8.411413094,7.59807322,8.265989482,7.768097886,9.104069228,8.992215282,8.479746635,7.689688856,7.883965076,8.165546286,7.713103368,7.807609723,8.047313343,8.114789768,7.353272177,7.247347603,8.527743355,7.203295483,7.333670599,7.708638665,7.576811057,7.631094493,7.82073107,8.197923258,6.005301926,8.629936904,8.918703702,9.434513075,7.9443843,7.085458397,7.81490991,9.116958985,8.758201429,8.359146423,9.381754595,7.511680597,7.392266085,7.350243821,7.31452724,8.490248509,8.023836421,8.821193155,8.939139746,8.007709469,8.165888798,6.706832742,9.703187922,7.554674425,6.714629124,7.511570537,7.188523247,6.914307703,8.544472178,7.794591975,6.132869927
